name,terminology,code,term,code_type,RecordDate,covariate_only
hypertension_drugs,DMD,13358411000001106,Spironolactone 40mg/5ml oral solution (Special Order) (product),1,20210127,null
hypertension_drugs,DMD,13360811000001102,Spironolactone 4mg/5ml oral suspension (Special Order) (product),1,20210127,null
hypertension_drugs,DMD,13361211000001109,Spironolactone 4mg/5ml oral solution (Special Order) (product),1,20210127,null
hypertension_drugs,DMD,13362011000001107,Spironolactone 6.25mg/5ml oral suspension (Special Order) (product),1,20210127,null
hypertension_drugs,DMD,13362811000001101,Spironolactone 6.25mg/5ml oral solution (Special Order) (product),1,20210127,null
hypertension_drugs,DMD,13373911000001106,Spironolactone 40mg/5ml oral solution (product),1,20210127,null
hypertension_drugs,DMD,13374011000001109,Spironolactone 40mg/5ml oral suspension (product),1,20210127,null
hypertension_drugs,DMD,13374111000001105,Spironolactone 4mg/5ml oral solution (product),1,20210127,null
hypertension_drugs,DMD,13374211000001104,Spironolactone 4mg/5ml oral suspension (product),1,20210127,null
hypertension_drugs,DMD,13374311000001107,Spironolactone 6.25mg/5ml oral solution (product),1,20210127,null
hypertension_drugs,DMD,13374411000001100,Spironolactone 6.25mg/5ml oral suspension (product),1,20210127,null
hypertension_drugs,DMD,13379811000001104,Spironolactone 6mg/5ml oral suspension (Special Order) (product),1,20210127,null
hypertension_drugs,DMD,13380111000001106,Spironolactone 6mg/5ml oral solution (Special Order) (product),1,20210127,null
hypertension_drugs,DMD,13380411000001101,Spironolactone 7.5mg/5ml oral suspension (Special Order) (product),1,20210127,null
hypertension_drugs,DMD,13380711000001107,Spironolactone 7.5mg/5ml oral solution (Special Order) (product),1,20210127,null
hypertension_drugs,DMD,133811000001103,Methyldopa 500mg tablets (C P Pharmaceuticals Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13381211000001106,Spironolactone 75mg/5ml oral suspension (Special Order) (product),1,20210127,null
hypertension_drugs,DMD,13381711000001104,Spironolactone 75mg/5ml oral solution (Special Order) (product),1,20210127,null
hypertension_drugs,DMD,13382011000001109,Spironolactone 7mg/5ml oral suspension (Special Order) (product),1,20210127,null
hypertension_drugs,DMD,13382411000001100,Spironolactone 7mg/5ml oral solution (Special Order) (product),1,20210127,null
hypertension_drugs,DMD,13382711000001106,Spironolactone 8.3mg/5ml oral suspension (Special Order) (product),1,20210127,null
hypertension_drugs,DMD,13383011000001100,Spironolactone 8.3mg/5ml oral solution (Special Order) (product),1,20210127,null
hypertension_drugs,DMD,13383311000001102,Spironolactone 8mg/5ml oral suspension (Special Order) (product),1,20210127,null
hypertension_drugs,DMD,13383611000001107,Spironolactone 8mg/5ml oral solution (Special Order) (product),1,20210127,null
hypertension_drugs,DMD,13384711000001101,Spironolactone 6mg/5ml oral solution (product),1,20210127,null
hypertension_drugs,DMD,13384811000001109,Spironolactone 6mg/5ml oral suspension (product),1,20210127,null
hypertension_drugs,DMD,13384911000001104,Spironolactone 7.5mg/5ml oral solution (product),1,20210127,null
hypertension_drugs,DMD,13385011000001104,Spironolactone 7.5mg/5ml oral suspension (product),1,20210127,null
hypertension_drugs,DMD,13385111000001103,Spironolactone 75mg/5ml oral solution (product),1,20210127,null
hypertension_drugs,DMD,13385211000001109,Spironolactone 75mg/5ml oral suspension (product),1,20210127,null
hypertension_drugs,DMD,13385311000001101,Spironolactone 7mg/5ml oral solution (product),1,20210127,null
hypertension_drugs,DMD,13385411000001108,Spironolactone 7mg/5ml oral suspension (product),1,20210127,null
hypertension_drugs,DMD,13385511000001107,Spironolactone 8.3mg/5ml oral solution (product),1,20210127,null
hypertension_drugs,DMD,13385611000001106,Spironolactone 8.3mg/5ml oral suspension (product),1,20210127,null
hypertension_drugs,DMD,13385711000001102,Spironolactone 8mg/5ml oral solution (product),1,20210127,null
hypertension_drugs,DMD,13385811000001105,Spironolactone 8mg/5ml oral suspension (product),1,20210127,null
hypertension_drugs,DMD,13401911000001109,Valni XL 30mg tablets (Winthrop Pharmaceuticals UK Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13402111000001101,Valni XL 60mg tablets (Winthrop Pharmaceuticals UK Ltd) (product),1,20210127,null
hypertension_drugs,DMD,134211000001101,Co-tenidone 100mg/25mg tablets (IVAX Pharmaceuticals UK Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13432211000001104,Trandolapril 500microgram capsules (UniChem Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13432411000001100,Trandolapril 1mg capsules (UniChem Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13432611000001102,Trandolapril 2mg capsules (UniChem Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13432811000001103,Trandolapril 4mg capsules (UniChem Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13433411000001109,Trandolapril 500microgram capsules (Teva UK Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13433611000001107,Trandolapril 1mg capsules (Teva UK Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13433811000001106,Trandolapril 2mg capsules (Teva UK Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13436011000001108,Bisoprolol 1.25mg tablets (Generics (UK) Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13436211000001103,Bisoprolol 2.5mg tablets (Generics (UK) Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13444611000001109,Coversyl Arginine 10mg tablets (Servier Laboratories Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13444911000001103,Coversyl Arginine 5mg tablets (Servier Laboratories Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13445211000001108,Coversyl Arginine 2.5mg tablets (Servier Laboratories Ltd) (product),1,20210127,null
hypertension_drugs,DMD,134456001,Doxazosin 4mg m/r tablet (product),1,20210127,null
hypertension_drugs,DMD,134460003,Product containing precisely hydrochlorothiazide 12.5 milligram and irbesartan 300 milligram/1 each conventional release oral tablet (clinical drug),1,20210127,null
hypertension_drugs,DMD,134461004,Product containing precisely hydrochlorothiazide 12.5 milligram and irbesartan 150 milligram/1 each conventional release oral tablet (clinical drug),1,20210127,null
hypertension_drugs,DMD,134463001,Product containing precisely telmisartan 20 milligram/1 each conventional release oral tablet (clinical drug),1,20210127,null
hypertension_drugs,DMD,13447711000001107,Cozaar-Comp 100/25 tablets (Waymade Healthcare Plc) (product),1,20210127,null
hypertension_drugs,DMD,134511000001103,Capoten 12.5mg tablets (Bristol-Myers Squibb Pharmaceuticals Limited) (product),1,20210127,null
hypertension_drugs,DMD,13454111000001103,Perindopril arginine 10mg tablets (product),1,20210127,null
hypertension_drugs,DMD,13454211000001109,Perindopril arginine 2.5mg tablets (product),1,20210127,null
hypertension_drugs,DMD,13454411000001108,Perindopril arginine 5mg tablets (product),1,20210127,null
hypertension_drugs,DMD,13469911000001109,Trandolapril 500microgram capsules (A A H Pharmaceuticals Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13470111000001109,Trandolapril 1mg capsules (A A H Pharmaceuticals Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13470311000001106,Trandolapril 2mg capsules (A A H Pharmaceuticals Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13470511000001100,Trandolapril 4mg capsules (A A H Pharmaceuticals Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13494811000001100,Trandolapril 4mg capsules (Teva UK Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13524611000001100,Ramipril 2.5mg/5ml oral solution sugar free (Special Order) (product),1,20210127,null
hypertension_drugs,DMD,13532511000001106,Ramipril 2.5mg/5ml oral solution sugar free (product),1,20210127,null
hypertension_drugs,DMD,13565311000001101,Felendil XL 2.5mg tablets (Ratiopharm UK Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13566811000001102,Hypovase 1mg tablets (Waymade Healthcare Plc) (product),1,20210127,null
hypertension_drugs,DMD,13579511000001104,Indapamide 2.5mg tablets (Doncaster Pharmaceuticals Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13583411000001106,Spironolactone 25mg tablets (Doncaster Pharmaceuticals Ltd) (product),1,20210127,null
hypertension_drugs,DMD,135912000,Propranolol hydrochloride 5mg/5mL s/f oral solution (product),1,20210127,null
hypertension_drugs,DMD,135913005,Propranolol hydrochloride 10mg/5mL s/f oral solution (product),1,20210127,null
hypertension_drugs,DMD,135914004,Propranolol hydrochloride 50mg/5mL s/f oral solution (product),1,20210127,null
hypertension_drugs,DMD,135921004,Doxazosin 8mg m/r tablet (product),1,20210127,null
hypertension_drugs,DMD,13621711000001103,Furosemide 20mg/5ml oral solution sugar free (Pinewood Healthcare) (product),1,20210127,null
hypertension_drugs,DMD,13621911000001101,Furosemide 40mg/5ml oral solution sugar free (Pinewood Healthcare) (product),1,20210127,null
hypertension_drugs,DMD,13622111000001109,Furosemide 50mg/5ml oral solution sugar free (Pinewood Healthcare) (product),1,20210127,null
hypertension_drugs,DMD,13651711000001102,Perindopril erbumine 2mg tablets (Sandoz Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13652011000001107,Perindopril erbumine 4mg tablets (Sandoz Ltd) (product),1,20210127,null
hypertension_drugs,DMD,136911000001102,Methyldopa 250mg tablets (Kent Pharmaceuticals Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13693711000001108,Trandolapril 500microgram capsules (Generics (UK) Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13694311000001106,Trandolapril 1mg capsules (Generics (UK) Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13694511000001100,Trandolapril 2mg capsules (Generics (UK) Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13694911000001107,Trandolapril 4mg capsules (Generics (UK) Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13707311000001109,Trandolapril 2mg capsules (Kent Pharmaceuticals Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13707511000001103,Trandolapril 4mg capsules (Kent Pharmaceuticals Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13719711000001103,MicardisPlus 80/25mg tablets (Boehringer Ingelheim Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13731911000001109,Telmisartan 80mg / Hydrochlorothiazide 25mg tablets (product),1,20210127,null
hypertension_drugs,DMD,13740111000001101,Atenolol 25mg tablets (Tillomed Laboratories Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13740311000001104,Atenolol 50mg tablets (Tillomed Laboratories Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13740511000001105,Atenolol 100mg tablets (Tillomed Laboratories Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13741311000001109,Captopril 12.5mg tablets (Tillomed Laboratories Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13741611000001104,Captopril 25mg tablets (Tillomed Laboratories Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13741911000001105,Captopril 50mg tablets (Tillomed Laboratories Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13749511000001102,Enalapril 2.5mg tablets (Tillomed Laboratories Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13749711000001107,Enalapril 5mg tablets (Tillomed Laboratories Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13749911000001109,Enalapril 10mg tablets (Tillomed Laboratories Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13750211000001105,Enalapril 20mg tablets (Tillomed Laboratories Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13750511000001108,Enalapril 20mg / Hydrochlorothiazide 12.5mg tablets (Tillomed Laboratories Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13754011000001107,Lisinopril 5mg tablets (Tillomed Laboratories Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13754211000001102,Lisinopril 10mg tablets (Tillomed Laboratories Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13754411000001103,Lisinopril 20mg tablets (Tillomed Laboratories Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13754611000001100,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (Tillomed Laboratories Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13754811000001101,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (Tillomed Laboratories Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13759711000001105,Moxonidine 200microgram tablets (Tillomed Laboratories Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13759911000001107,Moxonidine 300microgram tablets (Tillomed Laboratories Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13760111000001105,Moxonidine 400microgram tablets (Tillomed Laboratories Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13760311000001107,Nicardipine 20mg capsules (Tillomed Laboratories Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13760511000001101,Nicardipine 30mg capsules (Tillomed Laboratories Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13761711000001103,Ramipril 1.25mg tablets (Tillomed Laboratories Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13761911000001101,Ramipril 2.5mg tablets (Tillomed Laboratories Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13762111000001109,Ramipril 5mg tablets (Tillomed Laboratories Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13762311000001106,Ramipril 10mg tablets (Tillomed Laboratories Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13764211000001107,Amlodipine 10mg tablets (Apotex Europe Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13764411000001106,Amlodipine 5mg tablets (Apotex Europe Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13765611000001105,Fosinopril 10mg tablets (Apotex Europe Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13765811000001109,Fosinopril 20mg tablets (Apotex Europe Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13767611000001103,Perindopril erbumine 2mg tablets (Apotex Europe Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13767811000001104,Perindopril erbumine 4mg tablets (Apotex Europe Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13768011000001106,Perindopril erbumine 8mg tablets (Apotex Europe Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13770711000001101,Sotalol 160mg tablets (Apotex Europe Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13770911000001104,Sotalol 80mg tablets (Apotex Europe Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13801211000001108,Nebivolol 5mg tablets (PLIVA Pharma Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13811611000001108,Doxzogen XL 4mg tablets (Generics (UK) Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13824311000001106,Adalat 10mg capsules (Doncaster Pharmaceuticals Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13824511000001100,Adalat LA 20mg tablets (DE Pharmaceuticals) (product),1,20210127,null
hypertension_drugs,DMD,13824711000001105,Adalat LA 30 tablets (Doncaster Pharmaceuticals Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13824811000001102,Ethibide XL 1.5mg tablets (Genus Pharmaceuticals Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13825111000001108,Adalat LA 60 tablets (Doncaster Pharmaceuticals Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13825311000001105,Adalat retard 20mg tablets (Doncaster Pharmaceuticals Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13827311000001102,Amias 4mg tablets (Doncaster Pharmaceuticals Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13827611000001107,Amias 8mg tablets (Doncaster Pharmaceuticals Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13828311000001101,Aprovel 75mg tablets (Doncaster Pharmaceuticals Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13828511000001107,Aprovel 150mg tablets (Doncaster Pharmaceuticals Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13828711000001102,Aprovel 300mg tablets (Doncaster Pharmaceuticals Ltd) (product),1,20210127,null
hypertension_drugs,DMD,13835911000001108,Beta-Adalat modified-release capsules (Doncaster Pharmaceuticals Ltd) (product),1,20210127,null
